,Type,Name,Age,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,PhotoAmt,AdoptionSpeed,BreedMixed,ColorMixed,Video
12013,2,Quicksilver,4,2,5,3,2,2,2,2,1,0,41326,4.0,,False,False,False
12014,2,Mek 2.0,36,2,3,3,3,1,1,2,1,0,41326,3.0,,False,False,False
12015,2,Coco,4,1,4,2,2,2,2,2,1,50,41326,3.0,,False,False,False
12016,2,Mango,4,1,4,2,2,2,2,2,1,0,41326,5.0,,False,False,False
12017,1,Teddy,1,2,2,2,1,2,2,2,1,0,41326,10.0,,True,True,False
12018,1,No Name No Name,1,2,1,2,1,2,2,2,1,0,41401,1.0,,True,False,False
12019,1,Rex The Wonder Dog,4,1,2,2,2,1,1,2,1,1,41401,1.0,,True,True,False
12020,2,Hazel,3,2,3,2,1,2,2,2,1,0,41335,2.0,,False,True,False
12021,1,Money,36,1,5,2,2,1,1,3,1,200,41326,2.0,,False,False,False
12022,1,Winny,24,2,2,2,2,1,1,3,1,200,41326,3.0,,False,False,False
12023,2,Hamster,1,2,1,2,2,2,1,2,1,0,41326,1.0,,False,False,False
12024,2,Sonny,1,2,1,2,2,2,1,2,1,0,41326,1.0,,False,False,False
12025,1,ZEUS,2,1,5,1,2,1,1,3,1,0,41326,1.0,,True,True,False
12026,2,Stocking,1,1,1,2,2,2,1,2,1,0,41326,1.0,,False,False,False
12027,2,Daisy,3,2,2,2,2,2,2,2,1,0,41326,5.0,,False,True,False
12028,2,Jackie,12,1,1,2,3,2,2,2,1,0,41326,3.0,,False,False,False
12029,1,Luke,16,1,1,3,2,1,1,1,1,0,41401,1.0,,False,False,False
12030,1,Trixie Water Baby,3,2,1,2,1,1,1,2,1,0,41401,3.0,,False,False,False
12031,1,Larry,2,2,5,3,1,1,1,2,1,0,41401,1.0,,False,True,False
12032,1,Harry,2,1,1,2,2,1,1,2,1,0,41401,3.0,,True,False,False
12033,1,Lil Bella,3,2,1,2,2,1,1,2,1,150,41401,2.0,,True,False,False
12034,1,Timmy,1,1,1,2,2,2,1,2,1,0,41401,2.0,,True,False,False
12035,1,Ambrea,27,2,1,3,1,3,3,3,1,0,41401,1.0,,False,True,False
12036,1,Kaizek,11,1,1,2,1,1,1,1,1,0,41401,3.0,,True,False,False
12037,1,Baby Pup,2,1,1,3,1,1,1,2,1,100,41401,1.0,,False,True,False
12038,1,Hansi,36,1,5,3,2,1,1,1,1,0,41401,1.0,,False,True,False
12039,1,Pekingese,36,1,5,1,1,3,3,2,1,0,41401,1.0,,False,True,False
12040,1,Atztek,1,1,1,3,2,2,1,2,1,0,41401,2.0,,False,False,False
12041,1,Summer,3,2,5,2,1,1,1,2,1,150,41401,6.0,,True,True,False
12042,1,Ashley,96,2,1,2,1,1,1,3,1,0,41401,2.0,,False,False,False
12043,1,Spencer,11,1,1,2,1,1,1,1,1,0,41401,11.0,,False,False,False
12044,1,Trixi,5,2,1,2,1,1,1,2,2,0,41401,2.0,,False,False,False
12045,1,Ricco,12,1,2,2,1,1,1,1,1,0,41401,1.0,,False,False,False
12046,1,Kahlua,2,1,2,3,2,1,1,2,1,0,41401,2.0,,True,False,False
12047,1,Vixen,6,2,1,2,1,1,1,1,1,150,41401,5.0,,True,False,False
12048,1,Alice,36,2,5,3,2,1,1,1,1,0,41401,1.0,,False,True,False
12049,1,Sophie,11,2,1,2,1,1,1,1,1,0,41401,8.0,,True,False,False
12050,1,Coco,36,2,2,2,1,1,1,1,2,0,41401,5.0,,True,True,False
12051,1,Hailey,2,2,5,2,2,1,1,2,1,0,41401,3.0,,False,False,False
12052,1,Jenny,4,2,1,2,1,1,1,2,1,0,41401,3.0,,False,True,False
12053,1,Princess GG @ Girl Girl,2,2,1,2,1,1,1,2,1,0,41401,11.0,,False,False,False
12054,1,Joli,1,2,5,2,2,2,1,2,1,0,41401,1.0,,False,False,False
12055,1,Casper,3,1,5,1,1,1,1,2,1,150,41401,2.0,,True,False,False
12056,1,Zeena,1,2,1,3,1,2,1,2,1,0,41401,1.0,,False,False,False
12057,1,Bluu,2,1,1,3,1,1,1,2,1,0,41401,2.0,,False,True,False
12058,1,Abbie,29,2,1,2,2,1,2,1,1,0,41401,4.0,,False,False,False
12059,1,Leona,2,2,5,2,2,1,1,2,1,0,41401,2.0,,True,False,False
12060,1,Skittle,1,2,1,2,1,2,1,2,1,0,41401,3.0,,False,False,False
12061,1,Chynna,1,2,1,3,1,2,1,2,1,0,41401,1.0,,False,False,False
12062,1,Chicco,17,1,6,3,3,1,1,2,1,0,41401,3.0,,False,True,False
12063,1,Peaches,1,2,1,2,1,1,1,2,1,0,41401,4.0,,True,False,False
12064,1,Emma,1,2,1,3,1,2,1,2,1,0,41401,1.0,,False,False,False
12065,1,Nolan,36,1,2,3,1,1,1,1,1,0,41401,3.0,,True,False,False
12066,1,Kingston,48,1,2,2,3,1,1,2,1,0,41401,1.0,,False,False,False
12067,1,Bosco,1,1,1,3,1,2,1,2,1,0,41401,2.0,,False,False,False
12068,1,Jeanie,3,2,3,2,1,1,1,2,1,0,41401,1.0,,True,True,False
12069,1,Jigger,0,1,1,2,1,2,2,2,1,100,41401,2.0,,False,True,False
12070,1,Munchkin,2,2,2,3,1,1,1,2,1,0,41401,1.0,,False,True,False
12071,1,Benson,17,1,1,1,2,1,1,1,1,0,41401,4.0,,False,True,False
12072,1,Billy,1,1,1,3,1,2,1,2,1,0,41401,1.0,,False,False,False
12073,1,Ms Midnight,5,2,3,2,1,1,1,2,1,0,41401,4.0,,True,True,False
12074,1,Angel,1,2,1,3,2,2,1,2,1,0,41401,3.0,,False,False,False
12075,2,Bouncy,36,2,6,2,3,1,1,1,1,0,41401,4.0,,False,True,False
12076,1,Jinny,3,2,3,2,1,1,1,2,1,0,41401,1.0,,True,True,False
12077,1,Aleska,1,2,1,3,2,2,1,2,1,0,41401,2.0,,False,False,False
12078,1,Baxter,1,1,1,3,1,2,1,2,1,0,41401,1.0,,False,False,False
12079,1,Chestnut Aka Chesty,4,1,2,2,2,1,1,2,1,0,41401,5.0,,False,False,False
12080,2,1 EYE,36,2,1,2,3,1,1,1,1,0,41401,3.0,,False,False,False
12081,2,Tabby,12,2,6,2,1,1,1,1,1,0,41401,1.0,,False,False,False
12082,1,NO NAME,36,1,2,2,2,3,3,1,1,0,41401,1.0,,False,False,False
12083,1,Pippa,2,2,1,3,2,1,1,2,1,0,41401,1.0,,True,False,False
12084,1,Hermoso,1,1,5,2,2,2,1,2,1,0,41401,2.0,,False,False,False
12085,1,Sandy,2,2,2,3,2,1,1,2,1,0,41401,1.0,,False,False,False
12086,1,Bob,16,1,1,2,1,1,1,1,1,0,41401,2.0,,False,True,False
12087,1,Lucy,3,2,1,2,1,2,2,2,1,0,41326,3.0,,True,False,False
12088,1,Pepper,2,1,1,2,1,2,2,2,1,0,41326,3.0,,True,False,True
12089,1,Bailey,1,1,1,2,2,2,2,2,1,0,41326,1.0,,True,True,False
12090,2,Bruce,7,1,7,2,2,2,1,1,1,0,41326,3.0,,False,True,False
12091,2,Sophia,3,2,2,2,1,1,1,2,1,0,41326,2.0,,False,False,False
12092,2,BB Boy,3,1,1,2,1,2,1,2,1,0,41326,6.0,,False,False,False
12093,2,Meeyo,2,2,6,2,2,2,1,2,1,0,41326,3.0,,False,False,False
12094,2,Booboo,10,1,1,2,1,1,1,1,1,0,41326,2.0,,False,False,False
12095,2,MOMO,4,2,1,2,1,3,1,2,1,0,41326,2.0,,False,False,False
12096,2,Tigger BB,3,1,3,3,1,2,1,2,1,0,41326,4.0,,False,True,False
12097,2,Babie,2,2,1,2,2,2,1,2,1,0,41326,3.0,,False,False,False
12098,2,Creamy Babie,3,1,5,2,1,2,1,2,1,0,41326,3.0,,False,True,False
12099,2,Poonpoon,10,1,1,2,1,1,1,1,1,0,41326,0.0,,False,False,False
12100,2,KIKO,18,2,2,3,2,2,1,1,1,0,41326,2.0,,False,False,False
12101,1,Max,11,1,1,2,1,1,1,1,2,0,41401,3.0,,False,True,False
12102,1,Spot,2,1,2,2,1,1,1,2,1,0,41401,3.0,,True,False,False
12103,1,Max - Black With White Markings,11,1,1,2,2,1,1,1,1,0,41401,4.0,,True,False,False
12104,1,The Fabulous Five Puppies,1,1,1,2,1,2,2,2,1,0,41401,23.0,,True,False,False
12105,1,Mamma,17,2,1,2,1,1,3,1,1,0,41401,14.0,,True,False,False
12106,1,Joyful,2,2,1,2,1,2,2,2,1,0,41401,2.0,,True,False,False
12107,1,Playful,2,2,1,2,1,2,2,2,1,0,41401,3.0,,True,False,False
12108,1,Pappa,24,1,1,3,1,3,3,2,1,0,41401,8.0,,True,False,False
12109,2,Mari,36,2,2,2,2,1,1,1,1,0,41327,1.0,,False,True,False
12110,2,Goshi,3,1,1,2,2,2,1,2,1,0,41327,2.0,,False,False,False
12111,2,Ginger,24,2,3,3,2,2,1,1,1,0,41327,3.0,,False,False,False
12112,2,Lottie,6,2,6,2,1,1,1,2,1,0,41327,1.0,,False,False,True
12113,2,Zaya,24,2,1,2,1,2,2,1,1,0,41327,6.0,,False,False,True
12114,2,Sonny,2,1,3,2,2,2,1,2,1,0,41327,2.0,,False,False,False
12115,2,Polly,12,2,2,2,2,2,2,1,1,0,41327,4.0,,False,False,False
12116,2,Sunlight,4,2,4,2,1,1,1,2,1,0,41327,2.0,,False,False,False
12117,2,Nelly,12,2,4,2,1,1,1,1,1,0,41327,3.0,,False,False,False
12118,2,Fifi,5,2,4,2,1,2,1,1,1,0,41327,3.0,,False,False,False
12119,2,Dino,2,1,4,2,1,2,1,2,2,0,41327,5.0,,False,False,False
12120,2,Miki,2,2,4,1,1,2,1,1,1,0,41327,3.0,,False,False,False
12121,2,Charcoal,5,2,6,2,1,2,1,2,1,0,41327,5.0,,False,True,False
12122,2,Chula,2,1,2,2,1,2,1,2,1,0,41327,2.0,,False,False,False
12123,2,Tuti,3,2,1,2,1,2,2,2,1,0,41327,1.0,,False,False,False
12124,2,Gertie,12,2,2,2,2,1,1,1,1,0,41327,1.0,,False,False,False
12125,2,Momo,3,1,3,2,1,2,2,2,1,0,41327,2.0,,False,False,False
12126,2,Jko,5,1,3,2,1,1,1,2,1,0,41327,3.0,,False,False,False
12127,2,Lily,12,2,1,2,1,1,1,1,1,0,41327,5.0,,False,False,False
12128,2,Xiao Wu Wu,4,1,1,2,1,2,1,2,1,0,41327,15.0,,False,True,False
12129,2,Moe,3,1,3,2,2,2,2,2,1,0,41327,1.0,,False,False,False
12130,2,Pearl,3,2,6,2,1,2,1,2,1,0,41327,5.0,,False,False,False
12131,2,Yuri,3,1,6,2,2,2,1,2,1,0,41327,3.0,,False,False,False
12132,2,Macey,12,2,6,2,2,1,1,1,1,0,41327,3.0,,False,False,False
12133,2,Vinko,3,1,5,2,2,2,1,2,1,0,41327,7.0,,False,False,False
12134,2,Cali,2,2,1,2,1,2,1,2,1,0,41327,9.0,,False,False,False
12135,2,Iris,3,2,6,2,2,2,1,1,1,0,41327,5.0,,False,False,False
12136,2,Julius,10,1,1,2,2,1,1,1,1,0,41327,6.0,,False,False,False
12137,2,Niu Niu,8,2,2,2,2,1,1,1,1,0,41327,7.0,,False,False,True
12138,2,Rex,9,1,3,2,1,1,1,1,1,0,41327,1.0,,False,True,False
12139,2,Marco,24,1,5,2,1,1,1,1,1,0,41327,3.0,,False,False,False
12140,2,Mickey,2,1,3,2,1,2,1,2,1,0,41327,5.0,,False,True,False
12141,2,Charity,2,2,2,2,1,2,2,2,1,0,41327,15.0,,False,True,True
12142,2,Juby,9,2,4,2,2,1,1,1,1,0,41327,1.0,,False,False,False
12143,2,Chrissy,2,2,7,2,2,2,1,2,1,0,41327,5.0,,False,True,False
12144,2,Bluey,12,2,2,2,1,1,1,1,1,0,41327,7.0,,False,False,False
12145,2,Vivi,12,2,1,2,1,1,1,1,1,0,41327,7.0,,False,False,False
12146,2,Maximus,12,1,5,2,1,2,1,2,1,0,41327,1.0,,False,False,False
12147,2,Wafer,4,1,3,2,1,1,1,2,1,0,41327,3.0,,False,False,True
12148,2,Cilo,2,2,5,2,1,2,2,2,1,0,41327,1.0,,False,False,True
12149,2,Wiley,2,1,2,2,2,2,1,2,2,0,41327,8.0,,False,False,False
12150,2,Melly,12,2,2,2,1,1,1,1,1,0,41327,5.0,,False,False,False
12151,2,Mei Mei,24,2,2,2,2,1,1,1,1,0,41327,3.0,,False,True,False
12152,2,Itsy,7,2,6,2,1,1,1,1,1,0,41327,4.0,,False,False,False
12153,2,Belle,12,2,5,2,1,2,2,1,1,0,41327,2.0,,False,False,False
12154,2,Molly,5,2,1,2,1,1,1,1,1,0,41327,1.0,,False,False,False
12155,2,Evi,3,2,1,2,2,2,1,2,1,0,41327,5.0,,False,False,False
12156,2,Smarty,4,2,2,2,1,2,1,1,1,0,41327,3.0,,False,False,False
12157,2,Tortie,2,2,1,2,2,2,1,2,1,0,41327,2.0,,False,False,False
12158,2,Jazelbel,12,2,1,2,1,1,1,1,1,0,41327,2.0,,False,False,False
12159,2,Hansel,6,1,2,3,2,1,1,2,1,0,41327,3.0,,False,False,False
12160,2,Tiki,2,2,2,2,1,2,1,2,1,0,41327,6.0,,False,False,False
12161,2,Gris,3,1,6,2,2,2,1,2,1,0,41327,3.0,,False,False,False
12162,2,Pearly,2,2,7,2,2,2,1,2,1,0,41327,4.0,,False,True,False
12163,2,Xiao Di Di,4,2,7,2,1,1,1,2,1,0,41327,5.0,,False,True,False
12164,2,Winson,3,1,3,2,2,2,1,2,1,0,41327,3.0,,False,True,False
12165,2,Cesar,10,1,7,2,1,1,1,1,1,0,41327,6.0,,False,True,False
12166,2,Lacey,12,2,1,2,1,2,2,1,1,0,41327,2.0,,False,False,True
12167,2,Wally,2,1,2,2,2,2,1,2,1,0,41327,2.0,,False,False,False
12168,2,Miko,2,1,2,1,1,2,1,2,1,0,41327,4.0,,False,False,False
12169,2,Unique,4,2,1,2,1,2,1,1,1,0,41327,4.0,,False,False,False
12170,2,Jelly,5,2,2,2,1,1,1,1,1,0,41327,5.0,,False,True,True
12171,2,Bailey,2,1,2,2,2,2,1,2,1,0,41327,4.0,,False,False,False
12172,2,Cherish,4,2,6,2,1,2,1,2,1,0,41327,4.0,,False,False,False
12173,2,Winnie,12,2,2,2,3,1,1,1,1,0,41327,4.0,,False,False,True
12174,2,Teri,9,2,3,2,1,1,1,1,1,0,41327,8.0,,False,False,True
12175,2,Rosie,12,2,2,2,1,2,1,1,1,0,41327,1.0,,False,False,False
12176,2,Rainy,4,1,7,2,1,2,1,2,1,0,41327,2.0,,False,True,False
12177,2,Benji,5,1,6,2,1,1,1,1,1,0,41327,3.0,,False,True,False
12178,2,Wilson,12,1,1,3,2,1,1,1,1,0,41327,6.0,,False,False,True
12179,2,Pillow,6,1,1,2,1,1,1,1,1,0,41327,3.0,,False,False,False
12180,2,Baley,3,2,3,2,1,2,1,2,1,0,41327,5.0,,False,False,False
12181,2,Vka,4,2,1,2,1,2,1,1,1,0,41327,1.0,,False,False,False
12182,2,Sonic,6,1,3,2,1,1,1,1,1,0,41327,3.0,,False,False,True
12183,2,Toto,2,1,2,2,1,2,1,2,1,0,41327,1.0,,False,False,False
12184,2,Charly,3,1,1,2,2,2,1,2,1,0,41327,5.0,,False,False,False
12185,2,Pumpkin,12,2,3,2,2,2,2,2,1,0,41327,1.0,,False,False,False
12186,2,Yoko,3,2,6,2,2,2,1,2,1,0,41327,3.0,,False,False,False
12187,2,Bobby,12,1,1,2,1,1,1,1,1,0,41327,5.0,,False,False,False
12188,1,Nina,1,2,1,2,2,1,1,2,1,0,41326,3.0,,True,False,False
12189,2,Muna,12,2,1,2,1,3,3,3,1,0,41326,3.0,,False,False,False
12190,1,Mimi,12,2,2,1,1,1,1,1,1,0,41326,3.0,,False,True,False
12191,1,Ayu,1,1,1,2,1,2,3,2,1,0,41326,4.0,,True,False,False
12192,1,Pit,3,1,1,2,1,1,1,2,1,100,41326,4.0,,False,False,False
12193,1,Rocky,3,1,1,2,1,1,1,2,1,100,41326,3.0,,False,False,False
12194,1,Tami,3,2,2,2,1,1,1,2,1,100,41326,2.0,,False,False,False
12195,1,No Name,2,1,5,2,1,1,1,2,1,0,41326,3.0,,True,True,False
12196,1,Star,2,1,1,3,2,1,1,2,1,0,41326,4.0,,True,False,False
12197,1,Jaci,10,1,1,3,1,1,1,1,2,0,41326,3.0,,True,True,False
12198,1,Brownie,60,1,2,3,1,1,1,1,1,0,41325,3.0,,True,True,False
12199,1,Baby,36,1,1,3,1,1,1,1,1,70,41325,2.0,,False,True,False
12200,1,Arthur,36,1,3,2,2,1,1,1,1,0,41325,3.0,,True,False,False
12201,1,Floppy,24,1,2,2,2,1,1,1,1,0,41325,3.0,,False,False,False
12202,1,Boy,48,1,1,3,1,1,1,1,1,0,41325,3.0,,False,False,False
12203,1,Frosty,36,1,7,3,3,1,1,1,1,0,41325,2.0,,True,True,False
12204,2,Tortoiseshell,12,2,1,2,1,1,1,1,1,0,41325,3.0,,False,False,False
12205,2,Tom,4,2,5,2,1,1,1,1,1,70,41325,1.0,,False,False,False
12206,1,Leo,7,1,2,2,1,1,1,1,1,70,41325,3.0,,True,False,False
12207,1,Happy,60,2,2,2,3,1,1,1,1,0,41325,3.0,,False,False,False
12208,2,Blue,72,2,6,2,1,1,1,1,2,0,41325,1.0,,False,True,False
12209,1,Cinnamon,36,2,1,3,1,1,1,1,1,0,41325,0.0,,True,False,False
12210,1,Kayu,6,1,2,1,1,1,1,1,3,0,41325,2.0,,False,True,False
12211,1,Ginger,60,2,2,1,2,1,1,1,1,0,41325,1.0,,False,True,False
12212,1,Queenie,84,2,2,2,1,1,1,1,1,0,41325,2.0,,True,True,False
12213,1,Cardamom,36,2,1,3,1,1,1,1,1,0,41325,3.0,,True,False,False
12214,1,Clove,36,2,1,3,1,1,1,1,1,0,41325,2.0,,True,True,False
12215,1,Popet,12,2,1,2,1,1,1,1,1,0,41325,3.0,,True,False,False
12216,1,Tan Sri,36,1,1,2,1,1,1,1,1,0,41325,3.0,,True,False,False
12217,1,Henry,12,1,1,2,1,1,1,1,1,70,41325,3.0,,False,False,False
12218,1,Ayumi,48,2,3,1,1,1,1,1,1,70,41325,4.0,,False,True,False
12219,1,Nemo,96,2,1,2,1,1,1,1,1,0,41325,2.0,,True,False,False
12220,1,Nako,48,2,3,1,1,1,1,1,1,70,41325,3.0,,False,True,False
12221,1,Ringo Starr,48,1,5,2,1,1,1,1,1,0,41325,3.0,,False,False,False
12222,1,Jackie Pelangi,36,2,1,1,1,1,1,1,1,70,41325,1.0,,True,False,False
12223,1,Kicik,12,2,3,1,1,1,1,1,1,70,41325,3.0,,False,True,False
12224,1,Scotty,48,1,3,2,2,1,1,1,1,0,41325,3.0,,True,False,False
12225,1,Tai,12,1,1,3,1,1,1,1,1,0,41325,3.0,,False,False,False
12226,1,Butch,60,1,5,3,1,1,1,1,1,0,41325,3.0,,False,False,False
12227,1,Furry,36,2,1,2,2,1,1,1,1,0,41325,2.0,,True,False,False
12228,2,Kittles,24,2,1,1,1,2,2,3,1,0,41401,1.0,,False,False,False
12229,2,Luna,2,2,6,1,1,2,2,3,1,0,41401,1.0,,False,True,False
12230,1,Happy,1,2,1,1,1,3,3,3,1,0,41401,2.0,,True,False,False
12231,1,Mowgli.............,48,1,7,2,1,1,1,2,1,0,41326,4.0,,True,True,False
12232,1,Mowgli,48,1,7,2,1,1,1,2,1,0,41326,0.0,,True,True,False
12233,1,CHESS,3,1,2,2,1,2,2,2,1,0,41401,5.0,,True,False,False
12234,2,Furry,1,2,1,1,2,2,2,2,1,0,41401,2.0,,False,True,False
12235,1,No Name Yet,1,1,2,2,1,2,2,2,1,0,41401,1.0,,True,False,False
12236,1,Jackson,2,1,1,2,1,2,1,2,1,0,41401,4.0,,True,False,False
12237,1,No Name No Name,3,1,2,2,1,2,2,2,1,0,41401,4.0,,True,False,False
12238,1,Jay,20,1,1,2,2,2,1,1,1,200,41401,3.0,,False,False,False
12239,2,Urgently Need Help,1,2,1,1,1,2,2,2,1,0,41401,1.0,,False,False,False
12240,1,Baby,1,1,1,2,1,2,2,2,1,0,41401,7.0,,True,False,False
12241,1,Batman,0,1,2,2,2,2,2,1,1,0,41330,1.0,,True,False,False
12242,1,No Name No Name,1,1,2,3,2,3,3,3,1,0,41330,3.0,,True,True,False
12243,1,No Name No Name,1,2,2,3,2,3,3,3,1,0,41330,1.0,,True,True,False
12244,1,No Name No Name,1,2,2,3,2,3,3,3,1,0,41330,2.0,,True,False,False
12245,2,Blacky Pregnant Mommy,12,2,1,2,1,3,1,3,1,0,41326,1.0,,False,True,False
12246,1,Mickey,3,1,1,2,2,1,1,2,1,0,41326,5.0,,True,False,False
12247,1,Mimi,3,2,2,2,2,2,2,2,1,0,41326,5.0,,True,True,False
12248,1,Gogo,3,2,5,2,1,2,2,2,1,0,41326,10.0,,True,False,False
12249,1,New New,24,2,7,1,2,3,3,3,1,0,41326,1.0,,False,True,False
12250,2,Snow Male Domestic Cat,12,1,5,3,2,2,2,2,1,0,41401,1.0,,False,True,False
12251,2,Bobby Male Domestic Cat,24,1,1,2,2,2,2,2,1,0,41401,5.0,,False,False,False
12252,1,Jack Jack,4,1,3,2,1,1,1,2,1,0,41401,4.0,,True,True,False
12253,2,Miao Miao,3,2,2,2,2,2,1,2,1,0,41401,11.0,,False,True,False
12254,1,Active Girl,5,2,2,2,1,1,1,2,1,0,41401,2.0,,True,True,False
12255,1,Lily,5,2,1,2,2,1,1,2,1,0,41401,7.0,,True,False,False
12256,1,Boyboy,2,1,1,2,1,1,1,2,1,0,41401,11.0,,True,False,False
12257,2,Little Kitty,1,2,1,1,2,2,1,2,1,0,41401,4.0,,False,False,False
12258,2,Female 1,3,2,2,2,1,2,2,2,1,0,41401,4.0,,False,True,False
12259,1,Dong Dong,12,2,2,2,2,3,3,3,1,0,41401,1.0,,False,True,False
12260,2,Kim,3,2,1,1,1,1,1,2,1,0,41326,6.0,,False,False,False
12261,2,Bubu,1,1,2,1,1,2,1,2,1,0,41326,8.0,,False,False,False
12262,2,Sayieda And Happy,1,2,1,1,1,2,2,2,1,0,41326,9.0,,False,False,False
12263,2,M,1,1,3,1,1,1,1,2,1,0,41326,4.0,,False,False,False
12264,2,Ommey,3,2,2,1,1,2,1,2,1,0,41326,7.0,,False,False,False
12265,2,Noname,1,1,2,1,1,2,2,2,1,0,41326,4.0,,False,False,False
12266,2,Orange,2,2,2,1,1,2,1,2,1,0,41326,5.0,,False,False,False
12267,2,No Name No Name,1,2,2,1,1,2,1,2,1,0,41326,7.0,,False,False,False
12268,2,Chester,2,1,4,1,1,2,2,2,1,0,41326,4.0,,False,False,False
12269,2,Putih,5,2,7,1,2,2,2,2,1,0,41326,1.0,,False,True,False
12270,1,Ipoh - Sushi Girl,2,2,1,2,2,2,2,2,1,0,41330,1.0,,False,True,False
12271,1,Wild Wild - Ipoh,2,2,1,2,2,1,1,2,1,0,41330,3.0,,True,False,False
12272,1,Beagle - Ipoh,7,2,2,2,1,1,1,1,1,0,41330,4.0,,False,True,False
12273,1,Ipoh Doberman,24,2,1,3,1,1,1,1,1,200,41330,1.0,,False,False,False
12274,1,Sussie- Ipoh,1,2,2,2,2,2,2,2,1,0,41330,1.0,,True,False,False
12275,1,Melania - Ipoh,1,2,5,3,2,1,1,2,1,0,41330,1.0,,False,True,False
12276,1,Ipoh - Mimi,1,2,2,2,2,1,1,2,1,0,41330,1.0,,True,False,False
12277,1,Ipoh - Mickey,2,2,6,2,2,1,1,2,1,0,41330,10.0,,True,False,True
12278,1,Ipoh - The Siblings,2,2,2,2,1,1,1,2,1,30,41330,1.0,,True,True,False
12279,1,Didi (Mixed Sha Pei),5,1,5,2,2,1,1,1,1,0,41330,1.0,,False,True,False
12280,1,Ipoh - Sunday ( Male ),1,1,1,2,2,1,1,2,1,50,41330,3.0,,True,False,False
12281,1,Tomato - Ipoh,1,2,2,2,2,2,2,2,1,0,41330,1.0,,True,True,False
12282,1,Ipoh - Winky,1,2,1,2,1,1,1,2,1,50,41330,2.0,,True,False,False
12283,1,Paul (Ipoh),1,1,1,2,2,1,1,2,1,0,41330,1.0,,True,False,False
12284,1,Ronald (Ipoh),1,1,2,2,2,1,1,2,1,0,41330,1.0,,True,False,False
12285,1,Golden,24,2,2,3,3,1,1,1,1,500,41330,1.0,,False,True,False
12286,1,Little B (Male),3,1,2,2,1,1,1,2,1,50,41330,5.0,,True,True,False
12287,1,Ipoh - Tux,1,1,1,3,1,1,1,2,1,200,41330,2.0,,False,True,False
12288,1,Britney (Mixed Sha Pei),5,2,5,2,2,1,1,1,1,0,41330,1.0,,False,True,False
12289,1,Ipoh - Jasmine,2,2,2,2,2,1,1,2,1,0,41330,1.0,,True,False,False
12290,1,Ipoh - Tulip,1,2,2,2,2,1,1,2,1,0,41330,1.0,,False,False,False
12291,1,Ipoh - Brandy (soft Character),36,2,1,3,1,1,1,1,1,200,41330,4.0,,False,False,False
12292,1,Panda (Ipoh),1,1,1,2,2,2,2,2,1,100,41330,3.0,,True,False,False
12293,1,Sammie - Ipoh,1,2,2,2,2,2,2,2,1,0,41330,1.0,,True,True,False
12294,1,Husky - Ipoh,1,2,1,2,2,2,2,2,1,0,41330,2.0,,False,False,False
12295,1,Pasta (å°é¸çï¼,1,2,1,2,1,1,1,2,1,0,41330,4.0,,True,False,False
12296,1,Bernard,1,1,2,2,2,1,1,2,1,100,41330,4.0,,False,False,False
12297,1,Nova - Ipoh,1,2,5,2,2,1,1,2,1,0,41330,1.0,,False,True,False
12298,1,Ipoh - Lucky (Mixed Terrier),24,1,5,2,2,1,1,1,1,0,41330,5.0,,False,False,False
12299,1,Ipoh - Magarita,1,2,2,2,1,1,1,2,1,50,41330,2.0,,True,False,False
12300,1,Ipoh - Zoe,1,2,3,2,2,1,1,2,1,0,41330,3.0,,True,False,False
12301,1,Ipoh - Male Labrador Retriever,24,1,5,3,1,1,1,1,1,0,41330,4.0,,False,True,False
12302,1,Toretto (Ipoh),1,1,1,2,2,1,1,2,1,0,41330,1.0,,True,False,False
12303,1,Ipoh - Percy (Labrador Mixed),1,1,1,2,2,1,1,2,1,50,41330,2.0,,False,True,False
12304,1,Patches In Ipoh,2,2,1,2,2,1,1,2,1,0,41330,3.0,,True,False,False
12305,1,Ipoh - Snowie,2,2,7,2,1,1,1,2,1,100,41330,5.0,,False,True,False
12306,1,Ipoh - Fabs,1,2,1,2,1,1,1,2,1,50,41330,2.0,,True,False,False
12307,1,Ben,3,1,5,3,2,1,1,1,1,100,41330,4.0,,False,True,False
12308,1,Ipoh - Gigi (With Blue Eyes),2,2,2,3,2,1,1,2,1,100,41330,5.0,,False,False,False
12309,1,Ipoh - Miko,2,2,1,2,1,1,1,2,1,0,41330,4.0,,True,False,False
12310,1,Dawn - Ipoh,2,2,2,2,2,1,1,2,1,0,41330,4.0,,True,False,False
12311,1,Ipoh - Cooper,24,2,1,3,2,1,1,2,1,0,41330,5.0,,False,False,False
12312,1,Ipoh - Crunchy,2,2,1,2,2,1,1,2,1,0,41330,1.0,,True,False,False
12313,1,Ipoh - Sheamus,1,1,5,3,1,1,1,2,1,200,41330,2.0,,False,True,False
12314,1,Rocky -Ipoh,1,1,2,2,2,2,2,2,1,0,41330,1.0,,True,True,False
12315,1,Ipoh - Pumpkin,1,1,2,2,2,1,1,2,1,0,41330,9.0,,True,False,False
12316,1,Johnson (Ipoh),1,1,1,2,2,1,1,2,1,0,41330,1.0,,True,False,False
12317,1,Ipoh - Panda (Female),1,2,1,2,2,1,1,2,1,50,41330,3.0,,True,False,False
12318,1,Pinky (Mixed Sha Pei),5,2,5,2,2,1,1,1,1,0,41330,1.0,,False,True,False
